0,NumPixels,Volume,DeltaX,DeltaY,CentroidX,CentroidY,MaxIntensity,MedianIntensity,Shape,Cluster
ART_00001-0,4781,451494,57,718,567.4139301401381,81.13605940179879,255,73.0,0,1
ART_00001-1,73,5643,4,26,573.6849315068494,222.67808219178082,102,75.0,1,2
ART_00001-2,2148,320212,10,239,570.7644320297952,76.45111731843576,255,130.0,0,0
ART_00001-3,161,40362,14,67,569.4968944099379,277.2391304347826,255,255.0,0,0
ART_00001-4,336,39118,56,56,511.4464285714288,375.27678571428567,165,121.0,2,3
ART_00002-0,272,35925,18,15,197.7352941176471,427.3823529411765,222,113.5,2,3
ART_00002-1,27,1862,3,11,327.5925925925926,355.38888888888886,74,69.0,2,4
ART_00002-2,23,1655,4,5,473.0869565217391,348.0652173913044,83,70.0,3,4
ART_00002-3,6615,471989,33,619,569.0314436885867,69.42018140589568,116,71.0,2,1
ART_00002-4,1888,168413,11,234,570.4560381355933,78.65466101694916,223,75.0,0,2
ART_00002-5,179,38444,1,178,574.977653631285,107.79050279329613,246,215.0,0,0
ART_00003-0,22,1709,12,11,522.5454545454545,363.8636363636364,100,75.0,2,4
ART_00003-1,58,9904,9,9,523.5862068965516,365.0862068965517,208,173.5,2,3
ART_00003-2,6657,479467,39,615,568.9490761604327,55.244329277452316,155,70.0,0,1
ART_00003-3,2120,281675,10,237,570.9080188679245,75.54858490566039,255,93.0,0,0
ART_00003-4,284,35384,23,35,535.6302816901408,345.3133802816901,222,97.0,3,3
ART_00003-5,253,37861,31,23,492.6798418972333,391.0849802371542,230,160.0,3,3
ART_00004-0,1144,84611,5,235,573.9816433566432,77.93444055944053,98,75.0,2,2
ART_00004-1,46,3053,0,69,575.0,205.41304347826087,70,66.0,3,2
ART_00005-0,1768,195751,47,366,562.3976244343892,244.33766968325799,193,101.0,3,1
ART_00005-1,249,20381,34,37,565.0281124497993,216.5,135,77.0,0,2
ART_00005-2,1241,128621,6,227,572.6261079774376,81.16962127316685,228,78.0,0,0
ART_00005-3,24,1628,1,35,575.7083333333334,46.833333333333314,76,67.0,2,2
ART_00006-0,6760,478284,38,646,568.7415680473373,63.276035502958564,123,70.0,2,1
ART_00006-1,1296,114760,11,227,571.6820987654321,76.23842592592592,203,72.0,0,2
ART_00006-2,179,36603,1,179,574.9888268156424,106.79050279329613,229,208.0,0,0
ART_00007-0,1511,130063,10,355,573.2263401720713,130.2663798808736,186,70.0,3,1
ART_00007-1,1694,234247,8,229,571.7101534828807,80.2532467532468,255,116.0,0,0
ART_00007-2,109,12998,16,16,530.0275229357799,357.52752293577987,172,126.0,3,3
ART_00008-0,693,54310,18,333,574.1428571428571,151.7626262626263,143,71.0,0,2
ART_00008-1,1088,92722,8,227,571.2003676470587,90.21139705882355,170,72.0,0,2
ART_00008-2,261,50644,4,223,574.3065134099618,84.72222222222217,236,195.0,3,0
ART_00008-3,127,31099,1,132,574.9842519685038,134.12204724409446,255,248.0,2,0
ART_00009-0,4453,324333,28,555,570.6415899393668,99.33763754772065,143,70.0,0,2
ART_00009-1,1782,185913,9,231,571.4264870931538,72.98989898989902,242,77.0,0,0
ART_00010-0,1466,125506,16,461,573.8506139154161,122.73192360163709,195,74.0,0,1
ART_00010-1,1365,106755,9,234,569.5040293040292,83.28095238095239,126,75.0,0,2
ART_00010-2,48,6413,2,62,573.0833333333333,6.7708333333333135,157,134.5,0,2
ART_00010-3,627,133005,3,226,574.0717703349283,89.32615629984049,255,220.0,0,0
ART_00010-4,20,1342,2,21,575.65,176.29999999999995,72,66.0,1,2
ART_00010-5,349,45825,30,40,545.3008595988539,328.64613180515755,179,141.0,1,3
ART_00011-0,230,25899,41,46,515.8913043478261,373.37391304347824,164,114.0,2,3
ART_00011-1,5913,446365,22,537,569.2908844917977,78.76365635041434,236,69.0,1,1
ART_00011-2,707,60389,62,40,546.1570014144272,85.38401697312588,196,80.0,1,2
ART_00011-3,1969,172935,40,234,568.1858811579482,95.42077196546472,200,77.0,3,1
ART_00011-4,431,97886,1,223,574.4988399071926,90.59512761020879,255,235.0,3,0
ART_00011-5,72,4757,11,43,572.0972222222222,262.9305555555556,69,66.0,2,2
ART_00011-6,845,110634,36,75,552.7266272189348,305.6775147928994,193,138.0,3,3
ART_00012-0,7721,559596,20,597,567.8506670120449,30.02687475715578,186,69.0,3,1
ART_00012-1,2604,212335,14,232,570.6436251920122,79.89093701996926,178,75.0,0,2
ART_00012-2,264,36985,15,19,569.344696969697,206.12878787878788,179,157.0,3,3
ART_00012-3,368,48678,40,42,523.6548913043479,362.5923913043479,189,146.5,1,3
ART_00012-4,110,7544,130,1,323.82727272727266,433.29090909090905,79,68.0,0,4
ART_00013-0,825,64256,4,357,574.939393939394,99.41515151515154,147,71.0,0,2
ART_00013-1,37,3376,8,10,389.9189189189189,260.79729729729735,121,85.0,3,4
ART_00013-2,11,1518,4,7,389.3636363636364,260.1363636363636,143,139.0,0,3
ART_00013-3,1193,93053,7,228,571.7979882648784,77.3549874266555,121,73.0,0,2
ART_00013-4,225,35754,1,223,574.9911111111112,80.4955555555556,194,163.0,0,0
ART_00014-0,184,12174,2,173,575.6413043478261,65.01630434782606,74,66.0,2,2
ART_00015-0,4123,304092,25,598,571.6320640310454,54.770676691729314,188,68.0,0,1
ART_00015-1,2729,290921,15,239,569.4844265298643,72.22370831806523,255,82.0,0,0
ART_00016-0,2146,194845,74,298,562.0885368126748,79.22273998136069,152,84.0,3,1
ART_00016-1,1367,141240,8,228,572.2970007315289,103.84235552304311,229,79.0,0,0
ART_00017-0,6613,575376,57,658,566.2000604869198,97.1298200514139,209,74.0,0,1
ART_00017-1,3638,452974,18,296,568.7921935129192,125.99367784496972,255,102.5,0,0
ART_00018-0,305,24256,3,190,575.2852459016392,190.19508196721318,119,75.0,3,2
ART_00018-1,39,2964,3,28,575.1282051282051,31.03846153846155,106,72.0,3,2
ART_00018-2,1086,97223,7,227,572.0303867403317,88.36648250460405,179,73.0,0,2
ART_00018-3,210,42462,0,222,575.0,91.08095238095234,234,211.0,0,0
ART_00019-0,1233,91052,9,328,573.4371451743715,166.42944038929443,137,68.0,0,2
ART_00019-1,1387,110378,8,234,571.410237923576,71.61968276856527,132,74.0,0,2
ART_00019-2,223,37935,1,222,574.9955156950672,81.39237668161434,204,174.0,0,0
ART_00020-0,878,71282,9,378,574.6514806378133,133.43735763097948,165,72.0,3,1
ART_00020-1,1552,169813,8,232,571.9677835051547,80.57216494845363,249,80.0,0,0
ART_00021-0,20,1337,2,7,58.899999999999984,358.75,69,67.0,3,4
ART_00021-1,13550,1013139,48,683,562.8816974169741,63.89520295202954,178,73.0,3,1
ART_00021-2,35,2475,5,7,68.28571428571433,316.2142857142857,78,70.0,3,4
ART_00021-3,98,8132,8,15,5.918367346938794,301.1428571428571,118,80.5,3,4
ART_00021-4,4376,483102,26,368,566.3254113345522,82.89168190127975,255,83.0,0,0
ART_00022-0,5209,384841,48,634,569.3321174889614,59.21760414666921,175,69.0,2,1
ART_00022-1,3364,343443,15,270,568.3608799048752,77.71908442330563,255,83.0,3,1
ART_00022-2,45,3878,13,19,539.1777777777777,345.4333333333333,121,86.0,3,4
ART_00022-3,286,35272,32,32,520.7622377622378,366.76223776223776,176,131.0,2,3
ART_00023-0,100,6931,92,6,326.87,433.52,82,68.0,2,4
ART_00023-1,34006,2845141,307,858,519.7336352408398,69.50908663177086,222,80.0,3,1
ART_00023-2,2524,319057,12,240,570.0154516640252,78.62916006339141,255,82.0,0,0
ART_00023-3,61,4218,11,10,208.0,7.795081967213093,76,68.0,3,4
ART_00023-4,45,3080,25,2,387.3777777777778,306.47777777777776,74,68.0,0,4
ART_00023-5,101,7055,95,2,364.5247524752475,432.79702970297035,86,69.0,0,4
ART_00024-0,25,1970,15,4,154.83999999999997,432.02,105,76.0,2,4
ART_00024-1,38,4850,13,3,154.57894736842104,433.34210526315786,148,128.5,1,4
ART_00024-2,867,108207,63,22,192.3748558246829,425.9509803921569,170,130.0,3,4
ART_00024-3,155,11610,130,5,355.28387096774185,433.81612903225806,106,72.0,0,4
ART_00024-4,8825,800589,79,687,563.7905949008498,76.65467422096316,255,72.0,3,1
ART_00024-5,3854,599406,18,518,570.0975609756098,93.92656979761284,255,127.0,0,0
ART_00024-6,169,18524,34,33,512.5621301775147,375.38165680473384,157,107.0,2,3
ART_00024-7,3882,443458,219,75,458.9914992272024,386.2284904688305,209,115.0,0,3
ART_00025-0,2431,177241,24,529,571.9864253393665,132.65055532702593,126,69.0,0,2
ART_00025-1,1262,105773,9,232,570.6965134706816,80.19413629160067,166,72.0,0,2
ART_00025-2,319,63681,2,225,574.3009404388715,64.40595611285266,255,201.0,0,0
ART_00025-3,127,31830,0,128,575.0,126.98818897637794,255,254.0,0,0
ART_00026-0,3732,297344,44,613,569.7154340836013,75.15943193997856,203,69.0,0,1
ART_00026-1,2897,456785,27,248,568.5709354504662,90.86555056955469,255,168.0,1,0
ART_00026-2,144,17837,18,27,548.3194444444442,329.4305555555556,170,133.0,1,3
ART_00027-0,38,2911,17,3,132.92105263157896,433.5789473684209,103,74.0,1,4
ART_00027-1,14215,1264272,97,805,557.9879001055224,45.32820963770665,204,78.0,2,1
ART_00027-2,88,6348,8,12,494.92045454545456,305.64772727272725,83,71.0,3,4
ART_00027-3,204,14156,7,92,573.6519607843137,193.98039215686276,81,69.0,1,2
ART_00027-4,40,3732,7,6,460.59999999999985,220.475,114,98.5,3,4
ART_00027-5,21,1386,7,12,527.7619047619048,97.35714285714285,67,66.0,3,2
ART_00027-6,3141,349277,15,260,568.9028971665075,77.81168417701372,255,88.0,3,1
ART_00027-7,856,60282,68,172,320.7079439252336,48.593457943925216,87,69.0,0,2
ART_00027-8,29,2480,19,14,496.7241379310344,391.3620689655172,109,79.0,0,4
ART_00027-9,15,1964,14,11,499.4666666666667,390.23333333333335,141,133.0,0,3
ART_00028-0,93,6155,12,39,566.0430107526881,289.3709677419355,70,66.0,0,2
ART_00028-1,4180,307711,35,563,569.2662679425838,97.56220095693777,91,73.0,0,2
ART_00028-2,1672,132276,8,233,572.7577751196172,84.24641148325361,126,78.0,3,2
ART_00029-0,6521,488911,848,40,36.58733323109948,429.05712314062265,101,74.0,2,4
ART_00029-1,30,2038,29,9,436.7,424.9,74,67.5,0,4
ART_00029-2,10315,895077,100,769,559.2981095492001,100.24008725157542,254,83.0,0,1
ART_00029-3,129,8519,50,48,516.9922480620155,373.7170542635659,70,66.0,2,4
ART_00029-4,219,14404,36,12,81.47488584474888,374.1575342465753,71,65.0,0,4
ART_00029-5,786,51604,166,124,16.466921119592826,263.4083969465649,68,65.0,3,4
ART_00029-6,7084,654147,62,634,565.7991247882552,41.065217391304365,255,75.0,2,1
ART_00029-7,130,8522,102,9,200.76153846153846,220.46153846153842,68,65.0,0,4
ART_00029-8,34,2227,43,6,65.52941176470586,223.0,67,65.0,0,4
ART_00029-9,49,3209,35,10,143.28571428571433,221.78571428571428,67,65.0,0,4
ART_00029-10,36,3285,6,6,519.1944444444442,199.88888888888889,108,94.5,3,2
ART_00029-11,1510,100129,198,59,86.98476821192055,112.31324503311261,72,66.0,3,4
ART_00029-12,67,4486,11,9,516.9253731343283,127.7089552238806,70,67.0,3,2
ART_00029-13,20,1373,5,4,406.75,45.80000000000001,73,68.5,3,2
ART_00029-14,31,2040,34,18,466.5483870967742,411.2096774193549,69,65.0,0,4
ART_00029-15,991,71832,550,4,37.631685166498535,432.6745711402624,92,71.0,0,4
ART_00029-16,46,3189,35,1,309.5434782608696,433.2826086956521,76,68.0,0,4
ART_00030-0,71,4860,94,0,332.22535211267615,434.5,72,69.0,0,4
ART_00030-1,4617,334217,34,624,570.1442495126705,55.32975958414556,91,72.0,0,2
ART_00030-2,2271,202319,12,235,571.4962571554381,84.23007485689124,202,80.0,0,2
ART_00031-0,5522,442744,27,590,569.9677653024266,86.9844259326331,246,74.0,0,1
ART_00031-1,225,15163,4,115,574.2177777777779,193.22,71,67.0,0,2
ART_00031-2,36,3196,7,6,324.8888888888889,203.91666666666663,105,91.0,3,4
ART_00031-3,2334,202030,12,245,569.5732647814908,78.35561268209085,187,83.0,3,1
ART_00031-4,43,7362,0,42,575.0,8.5,197,173.0,0,0
ART_00031-5,174,35863,1,179,574.9942528735633,106.37356321839079,234,208.0,0,0
ART_00032-0,2839,197666,17,600,572.2726312081718,21.05054596688973,79,69.0,3,1
ART_00032-1,1387,104348,7,227,573.2970439798124,83.75522710886804,101,75.0,2,2
ART_00033-0,4259,323766,32,530,570.1469828598263,113.92920873444471,198,71.0,0,1
ART_00033-1,35,3088,7,5,494.40000000000015,205.92857142857144,108,90.0,3,4
ART_00033-2,37,2674,7,9,465.2972972972973,56.74324324324323,84,71.0,3,2
ART_00033-3,1905,164531,11,237,570.3181102362205,78.04068241469815,187,77.0,0,2
ART_00033-4,211,43768,0,222,575.0,85.84597156398105,238,207.0,0,0
ART_00034-0,3477,247934,26,659,570.5234397469083,73.5983606557377,93,71.0,3,1
ART_00034-1,2653,210712,15,258,570.7614021862044,78.32359592913684,114,79.0,0,2
ART_00034-2,25,1687,6,6,501.64,386.42,71,67.0,1,4
ART_00034-3,106,7345,134,2,335.79245283018867,433.3018867924529,82,69.0,0,4
ART_00035-0,212,14651,240,2,291.24528301886795,434.3254716981132,79,69.0,0,4
ART_00035-1,818,116008,76,15,99.92420537897313,428.9083129584352,196,150.5,2,3
ART_00035-2,791,201694,175,11,366.4778761061947,430.9285714285714,255,255.0,0,3
ART_00035-3,6583,1007237,82,530,561.0694212365183,187.28322953060916,255,119.0,1,1
ART_00035-4,142,9607,2,158,574.7323943661972,189.1338028169014,76,67.0,0,2
ART_00035-5,1991,187408,11,259,570.9025615268707,156.86212958312407,255,81.0,0,0
ART_00035-6,788,61372,398,15,271.27538071065993,432.21065989847716,103,76.0,0,4
ART_00036-0,1421,105320,8,225,573.155524278677,83.75263898662911,108,72.0,2,2
ART_00036-1,1227,82841,6,396,573.4205378973106,111.540749796251,86,66.0,0,2
ART_00037-0,1426,118941,18,394,573.4326788218792,141.27138849929872,183,74.0,0,2
ART_00037-1,1790,231876,10,231,571.5027932960893,81.51173184357538,255,93.0,0,0
ART_00037-2,23,1622,2,27,575.6521739130435,219.84782608695647,80,71.0,3,2
ART_00037-3,33,2400,21,39,565.4848484848485,291.4090909090909,94,70.0,3,4
ART_00038-0,2801,332248,58,462,560.672259907176,208.47536594073543,232,98.0,0,1
ART_00038-1,20,2991,2,7,574.0999999999998,108.95,170,150.0,3,0
ART_00038-2,1204,94797,10,232,569.7882059800666,84.63289036544846,130,73.0,0,2
ART_00038-3,631,135936,3,225,574.0586370839937,92.29873217115689,255,223.0,0,0
ART_00038-4,42,5751,2,42,573.0952380952381,6.071428571428555,154,138.5,2,2
ART_00038-5,92,6132,3,105,575.5869565217391,175.34782608695647,74,66.0,2,2
ART_00038-6,176,21986,21,40,554.9545454545455,317.8920454545455,191,127.0,3,3
ART_00039-0,298,24488,3,178,575.2147651006711,195.83557046979863,128,77.5,3,2
ART_00039-1,1301,188415,9,229,572.5088393543429,80.34396617986171,255,131.0,3,0
ART_00040-0,3365,251448,44,478,570.4374442793462,129.26463595839522,181,69.0,3,1
ART_00040-1,1698,132017,11,236,568.7997644287398,75.75559481743227,130,75.0,0,2
ART_00040-2,633,133574,3,226,574.0616113744077,88.32148499210109,255,218.0,0,0
ART_00040-3,42,5711,2,46,573.0952380952381,8.785714285714278,150,138.0,0,2
ART_00041-0,2005,160013,10,231,572.0089775561098,81.61321695760597,136,77.0,0,2
ART_00041-1,29,1905,3,35,574.3793103448277,69.70689655172413,68,65.0,3,2
ART_00041-2,661,47720,7,314,573.8910741301057,123.96898638426626,117,68.0,3,2
ART_00042-0,3639,471930,74,423,563.6952459466886,200.09356966199505,213,143.0,3,1
ART_00042-1,3308,475084,18,257,568.4313784764207,96.1024788391777,255,142.0,0,0
ART_00042-2,1495,237638,19,139,570.0408026755853,192.03645484949837,253,171.0,1,0
ART_00043-0,440,40787,5,216,574.925,188.5818181818182,176,84.0,0,2
ART_00043-1,997,80603,13,227,572.1584754262788,86.13691073219661,136,70.0,0,2
ART_00043-2,223,39093,1,223,574.9955156950672,89.19058295964123,207,179.0,0,0
ART_00044-0,584,50319,5,285,574.9469178082193,165.49315068493152,160,78.0,0,2
ART_00044-1,730,65037,5,227,572.7863013698629,77.81369863013697,174,80.0,0,2
ART_00044-2,44,7227,0,43,575.0,10.0,192,163.5,0,0
ART_00044-3,169,33236,1,179,574.9940828402366,107.28106508875736,220,198.0,0,0
ART_00045-0,151,18525,22,21,512.7417218543046,377.41390728476824,210,106.0,1,3
ART_00045-1,1754,132481,10,228,572.5022805017104,86.41049030786776,105,75.0,2,2
ART_00045-2,1286,86842,7,398,573.2099533437015,100.51321928460344,91,66.0,3,2
ART_00045-3,75,6419,15,8,125.98666666666668,430.0466666666666,129,83.0,3,4
ART_00046-0,1419,107960,9,226,573.2184637068358,79.19203664552505,119,74.0,0,2
ART_00046-1,451,38850,2,290,574.4323725055432,147.41796008869176,145,78.0,0,2
ART_00047-0,378,33016,4,213,575.1058201058203,188.34920634920638,153,81.0,0,2
ART_00047-1,515,45993,5,227,573.295145631068,86.34660194174762,133,80.0,0,2
ART_00047-2,226,38141,1,223,574.9911504424779,89.98230088495575,204,172.0,0,0
ART_00048-0,225,18147,3,160,575.4311111111111,197.85555555555558,120,77.0,0,2
ART_00048-1,802,67485,7,227,572.6321695760597,81.20573566084785,161,74.0,0,2
ART_00048-2,44,7190,0,44,575.0,5.522727272727252,193,164.0,0,0
ART_00048-3,178,31786,1,178,574.9887640449438,107.8483146067416,222,180.0,0,0
ART_00049-0,356,23486,3,208,575.5252808988763,86.52808988764048,76,66.0,0,2
ART_00050-0,604,40905,3,219,575.0033112582781,82.20198675496688,84,68.0,3,2
ART_00051-0,741,91270,42,92,559.5276653171389,296.86572199730097,175,130.0,2,3
ART_00051-1,637,60928,10,227,574.1459968602826,118.68995290423862,185,83.0,0,2
ART_00051-2,541,48009,3,315,574.3160813308688,140.25231053604432,148,80.0,0,2
ART_00051-3,683,86395,30,63,568.6573938506589,172.2803806734993,176,132.0,3,2
ART_00051-4,384,45738,33,66,557.3177083333334,309.26041666666663,166,124.5,0,3
ART_00051-5,126,13464,17,12,442.9126984126984,416.7619047619048,152,110.0,3,4
ART_00052-0,7427,1004091,109,459,531.9870741887706,256.8426686414434,201,141.0,0,0
ART_00052-1,87,8735,8,17,444.7586206896552,203.9482758620689,123,104.0,3,4
ART_00052-2,2162,243808,12,303,570.9819611470858,40.339962997224795,255,91.0,0,0
ART_00052-3,10188,1543278,224,77,396.34452296819785,42.180899096976816,195,158.0,3,0
ART_00052-4,125,28492,0,130,575.0,129.68399999999997,255,229.0,0,0
ART_00052-5,770,104554,33,92,560.5792207792208,294.7844155844156,199,149.0,0,3
ART_00053-0,83,9760,12,17,549.156626506024,331.56024096385545,151,125.0,2,3
ART_00053-1,100,7595,12,11,171.07000000000005,289.37,91,75.0,3,4
ART_00053-2,293,23098,16,27,541.3481228668942,260.0153583617747,122,74.0,2,2
ART_00053-3,25,1680,5,5,466.8,238.22,71,67.0,3,4
ART_00053-4,2565,297687,20,296,570.1571150097466,4.8988304093567185,211,110.0,0,0
ART_00053-5,843,124306,14,70,569.2692763938318,2.5450771055753307,206,161.0,2,0
ART_00053-6,27,1789,4,14,573.7037037037038,101.27777777777784,72,66.0,1,2
ART_00053-7,163,13174,15,13,385.3803680981594,103.80674846625764,102,81.0,3,2
ART_00053-8,83,5733,1,95,574.8795180722891,188.13855421686745,85,67.0,0,2
ART_00053-9,23,1607,4,9,114.39130434782606,227.41304347826087,75,70.0,2,4
ART_00054-0,151,15813,13,17,532.8807947019868,351.33443708609275,148,105.0,2,3
ART_00054-1,212,15958,21,16,453.9858490566037,341.0330188679245,99,73.0,2,4
ART_00054-2,5371,784106,43,377,566.0485943027369,158.62772295661887,255,146.0,0,0
ART_00054-3,6648,980017,57,381,559.6901323706377,42.220667870036095,227,161.0,2,0
ART_00054-4,52,5170,8,9,560.4230769230769,76.51923076923076,135,99.0,3,2
ART_00054-5,1102,133169,20,73,568.2395644283122,212.2985480943738,195,116.0,2,3
ART_00054-6,268,32692,33,39,541.5634328358209,334.07835820895525,162,129.0,1,3
ART_00055-0,2612,221796,20,267,571.2875191424197,88.760719754977,177,76.0,0,2
ART_00055-1,128,13909,5,25,572.875,200.734375,160,110.5,2,3
ART_00055-2,21,1378,4,5,504.28571428571433,173.69047619047618,67,65.0,2,2
ART_00055-3,190,14087,23,10,498.6894736842105,107.33157894736843,84,74.0,3,2
ART_00055-4,44,3177,4,31,574.0454545454545,29.772727272727252,98,68.5,2,2
ART_00055-5,1718,116738,103,115,481.3079161816065,22.188591385331787,79,67.0,3,2
ART_00055-6,33,2181,5,40,573.5151515151515,53.28787878787881,73,66.0,1,2
ART_00055-7,140,9956,3,144,574.7142857142858,179.29999999999995,87,69.5,0,2
ART_00055-8,205,14821,21,13,479.95609756097565,141.9536585365854,84,71.0,2,2
ART_00055-9,178,12362,41,17,453.2977528089888,262.8033707865169,80,68.0,2,4
ART_00055-10,46,6266,11,11,538.4782608695652,347.5434782608696,153,140.5,1,3
ART_00055-11,323,39385,33,34,523.4303405572755,361.5650154798762,162,127.0,1,3
ART_00055-12,22,1758,12,13,537.5454545454545,346.5909090909091,99,78.5,2,4
ART_00056-0,92,10149,15,10,490.3369565217392,394.4782608695653,156,114.0,1,3
ART_00056-1,189,23315,18,27,544.6772486772486,335.33597883597884,172,128.0,1,3
ART_00056-2,108,10125,21,70,567.75,276.2037037037037,131,91.0,3,2
ART_00056-3,86,6492,21,41,570.0930232558139,262.1744186046511,114,73.0,2,2
ART_00056-4,4769,771224,45,302,562.6657580205493,74.61176347242609,255,170.0,3,0
ART_00056-5,11421,1719977,106,432,537.7680588389808,46.43179231240697,229,161.0,3,1
ART_00056-6,148,10060,30,37,510.4391891891892,70.40540540540543,75,68.0,3,2
ART_00056-7,3618,530787,58,128,556.9314538419017,215.83775566611385,204,152.0,3,0
ART_00056-8,104,10606,22,36,549.4519230769231,330.71153846153845,152,101.0,1,3
ART_00056-9,79,6102,6,14,137.91139240506334,393.81645569620247,96,76.0,3,4
ART_00057-0,3455,412686,47,387,566.484515195369,189.43024602026045,248,119.0,0,0
ART_00057-1,811,114077,28,48,564.5203452527744,194.4260172626387,203,149.0,2,3
ART_00057-2,89,6093,18,6,454.02247191011236,25.533707865168534,74,68.0,3,2
ART_00057-3,40,5348,0,41,576.0,3.1499999999999773,156,137.0,0,2
ART_00057-4,175,19871,5,39,573.1600000000002,5.265714285714296,184,107.0,2,2
ART_00057-5,184,18198,14,19,426.7391304347826,25.34239130434781,126,102.5,2,2
ART_00057-6,8018,1313438,121,191,545.6181092541782,146.25305562484414,218,170.0,2,0
ART_00057-7,45,3081,9,6,454.22222222222223,147.58888888888885,73,68.0,3,2
ART_00057-8,158,17871,6,24,573.2151898734178,175.9367088607595,153,113.0,2,2
ART_00057-9,71,4876,12,7,365.22535211267615,240.52816901408448,73,69.0,3,4
ART_00057-10,696,83495,43,78,544.4885057471264,329.4655172413793,171,125.0,2,3
ART_00057-11,37,3049,10,16,548.1621621621621,331.2297297297297,111,76.0,3,4
ART_00058-0,117,13097,20,18,502.8974358974359,386.64529914529913,148,115.0,1,3
ART_00058-1,1432,146104,12,267,572.9832402234638,59.81494413407819,206,82.0,0,2
ART_00058-2,56,4489,2,33,574.5892857142858,119.57142857142857,107,76.5,0,2
ART_00058-3,2760,343411,60,293,557.1539855072465,145.60507246376812,206,143.0,0,0
ART_00058-4,214,26230,9,30,572.3831775700935,102.82242990654207,157,129.5,2,2
ART_00058-5,6591,779399,319,128,128.3216507358519,283.21536944318007,154,125.0,0,4
ART_00058-6,68,6379,20,23,533.9558823529412,353.7794117647058,122,94.0,1,4
ART_00058-7,4406,631050,127,56,169.61121198365862,409.4918293236496,184,151.0,3,3
ART_00059-0,610,79557,35,49,543.6819672131147,332.7360655737705,175,134.0,2,3
ART_00059-1,305,20527,12,77,572.0524590163933,201.52622950819676,73,67.0,3,2
ART_00059-2,2090,242386,23,227,570.9066985645933,74.79282296650717,223,95.0,0,0
ART_00059-3,2809,200164,13,423,570.9985760056959,49.777322890708426,180,68.0,3,1
ART_00059-4,208,16820,22,13,448.6346153846154,161.06730769230776,108,78.0,2,2
ART_00059-5,32,2165,61,1,274.1875,433.375,75,67.0,0,4
ART_00060-0,47,4639,11,7,460.51063829787245,413.2659574468085,126,102.0,3,4
ART_00060-1,2124,268864,107,162,527.4599811676081,346.03531073446334,182,131.0,3,3
ART_00060-2,215,23218,9,32,571.3674418604651,228.96511627906975,176,106.0,2,3
ART_00060-3,3713,589291,18,301,569.1906813897118,58.81861028817667,255,155.0,0,0
ART_00060-4,1629,218492,72,38,137.12768569674648,126.11755678330263,169,143.0,3,4
ART_00060-5,8932,1139469,283,63,147.3965517241379,7.924093148231067,201,136.0,1,0
ART_00060-6,3705,507479,26,313,566.2761133603241,118.92591093117414,223,150.0,0,0
ART_00060-7,9553,1332139,334,68,223.3527687637392,0.6993091175547193,182,147.0,0,0
ART_00060-8,226,23224,19,19,210.4159292035398,134.3805309734513,139,107.0,3,4
ART_00060-9,1385,175399,38,110,560.0202166064984,281.33682310469317,179,132.0,2,3
ART_00060-10,128,10577,10,12,125.1015625,381.84375,116,79.5,3,4
ART_00060-11,29,2191,5,5,51.75862068965511,386.7413793103448,90,74.0,3,4
ART_00060-12,217,24943,22,22,173.49769585253455,428.0253456221199,167,118.0,2,3
ART_00061-0,7401,1119330,73,471,560.0291852452372,183.72064585866772,255,143.0,0,0
ART_00061-1,7374,1009104,40,578,565.8684567398968,10.256577163005149,210,145.0,3,1
ART_00061-2,49,3841,9,5,332.8775510204082,221.07142857142856,100,76.0,2,4
ART_00061-3,364,47671,30,34,537.4752747252746,343.5137362637363,177,142.0,1,3
ART_00061-4,20,1347,26,15,473.8,407.85,73,67.0,3,4
ART_00061-5,44,3064,66,6,389.77272727272725,432.0,81,69.0,0,4
ART_00062-0,22,2750,7,14,555.3181818181819,322.72727272727275,141,130.5,0,3
ART_00062-1,15,1275,8,17,554.0,323.76666666666665,99,86.0,3,4
ART_00062-2,21,1413,1,24,573.8571428571429,257.8809523809524,71,67.0,0,2
ART_00062-3,488,62492,11,143,573.063524590164,183.59221311475412,186,141.0,1,0
ART_00062-4,1581,272018,15,228,571.0638836179633,95.8523086654017,255,165.0,0,0
ART_00062-5,266,37250,7,39,573.0563909774436,47.80075187969925,194,153.0,2,0
ART_00062-6,141,12138,5,32,574.2127659574468,197.8120567375887,127,84.0,1,2
ART_00063-0,457,36746,4,227,574.3807439824947,81.90481400437636,113,78.0,2,2
ART_00063-1,224,31838,1,225,575.9866071428571,83.0625,173,142.0,2,0
ART_00063-2,136,10438,1,127,574.7941176470587,191.20588235294116,98,76.5,0,2
ART_00063-3,146,14333,32,63,549.3698630136987,283.9041095890411,151,93.5,3,4
ART_00063-4,1291,312655,30,60,555.5941130906274,286.3946553059644,255,248.0,2,3
ART_00064-0,263,22833,4,227,572.8859315589352,81.18821292775664,110,91.0,0,2
ART_00064-1,633,124000,3,225,575.0631911532386,87.99131121642971,255,199.0,0,0
ART_00064-2,42,4885,2,41,574.0952380952381,11.0,132,117.5,0,2
ART_00064-3,401,36949,4,244,574.2394014962596,174.70199501246884,165,84.0,0,2
ART_00065-0,159,19729,15,32,560.874213836478,304.9402515723271,166,135.0,1,3
ART_00065-1,222,30095,1,224,574.9954954954956,88.04054054054052,168,141.0,0,0
ART_00065-2,248,33126,8,35,572.8225806451613,3.35887096774195,176,148.0,2,0
ART_00065-3,217,17995,3,226,573.9861751152072,98.35714285714286,118,83.0,0,2
