,NumPixels,Volume,DeltaX,DeltaY,CentroidX,CentroidY,MaxIntensity,MedianIntensity,Shape
ART_00008-1,0.010730634326139944,0.012685927012539067,0.0069504778453518675,0.26152073732718895,0.9916495127113714,0.20762116699384017,0.5502645502645502,0.0368421052631579,0
ART_00008-2,0.00253651189980778,0.00687264903691593,0.0034752389226759338,0.2569124423963134,0.9970536413617366,0.1949878532157012,0.8994708994708994,0.6842105263157896,3
ART_00008-3,0.001208806452252145,0.004172413330999438,0.0008688097306689834,0.15207373271889402,0.9982327831796824,0.3086813515399182,0.9999999999999999,0.9631578947368422,2
ART_00009-0,0.04407189425916017,0.0446841000533692,0.024326672458731536,0.6394009216589862,0.9906773411361066,0.22862517272202681,0.40740740740740733,0.02631578947368418,0
ART_00009-1,0.017606959554525098,0.02556071164646406,0.00781928757602085,0.2661290322580645,0.9920429194186938,0.16798595854982512,0.9312169312169313,0.06315789473684208,0
ART_00010-0,0.014475952678199868,0.01721519421042939,0.013900955690703735,0.5311059907834101,0.9962604591648204,0.282467027851869,0.6825396825396824,0.04736842105263156,0
ART_00010-1,0.01347521946772883,0.01462465342139689,0.00781928757602085,0.2695852534562212,0.9886981925416087,0.19167077648090308,0.31746031746031744,0.05263157894736842,0
ART_00010-2,0.000426054733170838,0.0007619237614801464,0.0017376194613379669,0.07142857142857142,0.9949255305127189,0.01558304564633674,0.4814814814814815,0.3657894736842105,0
ART_00010-3,0.006162931256564215,0.018251217109312365,0.0026064291920069502,0.26036866359447003,0.9966452311086138,0.20558378895245222,0.9999999999999999,0.8157894736842106,0
ART_00010-4,0.0001486237441293621,6.1340734378456e-05,0.0017376194613379669,0.024193548387096774,0.9993910636615262,0.40575373993095504,0.031746031746031744,0.005263157894736803,1
ART_00010-5,0.0034084378653667043,0.006206881021218229,0.026064291920069503,0.04608294930875576,0.9465890795709597,0.7563777486885099,0.5978835978835978,0.39999999999999997,1
ART_00011-0,0.0022293561619404316,0.003454008333774277,0.035621198957428324,0.052995391705069124,0.8954218027403855,0.8593185570620903,0.5185185185185185,0.25789473684210523,2
ART_00011-1,0.05853793868775142,0.06154340748055782,0.019113814074717635,0.618663594470046,0.9883273593372518,0.18127423786056235,0.8994708994708994,0.02105263157894738,1
ART_00011-2,0.006955591225254147,0.008218967632677314,0.05386620330147698,0.04608294930875576,0.9480786106063581,0.19651097116944968,0.6878306878306878,0.0789473684210526,1
ART_00011-3,0.019459802231337812,0.023767738559158647,0.034752389226759335,0.2695852534562212,0.9864048545254931,0.21961052236010292,0.708994708994709,0.06315789473684208,3
ART_00011-4,0.004220914333273883,0.013399358436706515,0.0008688097306689834,0.2569124423963134,0.9973882544846372,0.20850432131233324,0.9999999999999999,0.8947368421052633,3
ART_00011-5,0.0006638527237778173,0.0005331394008253644,0.009556907037358817,0.04953917050691244,0.9932098765432098,0.6051336146272857,0.015873015873015872,0.005263157894736803,2
ART_00011-6,0.008322929671244277,0.015160555918365428,0.0312771503040834,0.08640552995391705,0.9595085645564702,0.7035155691436119,0.671957671957672,0.3842105263157895,3
ART_00012-0,0.07645205398014387,0.07718681444994284,0.017376194613379668,0.6877880184331797,0.9858216428837476,0.06910673131681423,0.6349206349206349,0.02105263157894738,3
ART_00012-1,0.02575154073281414,0.029211037961210825,0.012163336229365768,0.2672811059907834,0.9906808821055175,0.18386866978128713,0.5925925925925926,0.05263157894736842,0
ART_00012-2,0.0025662366486336524,0.004985592525935455,0.013032145960034752,0.021889400921658985,0.9884209832608409,0.4744045750950239,0.5978835978835978,0.4842105263157895,3
ART_00012-3,0.003596694607930563,0.006601036686041956,0.034752389226759335,0.04838709677419355,0.9089290319253185,0.8345049282033324,0.6507936507936508,0.4289473684210526,1
ART_00012-4,0.0010403662089055346,0.0009181768483766189,0.11294526498696784,0.001152073732718894,0.5612653222617634,0.9972172821424834,0.06878306878306878,0.01578947368421052,0
ART_00013-0,0.008124764679071795,0.008753212271959947,0.0034752389226759338,0.4112903225806452,0.9981547383682616,0.22880357080587235,0.4285714285714285,0.03157894736842104,0
ART_00013-1,0.0003170639874759725,0.0003423476121392207,0.0069504778453518675,0.01152073732718894,0.6762527652207367,0.6002239293378535,0.29100529100529104,0.10526315789473684,3
ART_00013-2,5.944949765174484e-05,8.565598043838452e-05,0.0034752389226759338,0.008064516129032258,0.6752866745749307,0.5987027931792028,0.40740740740740733,0.38947368421052625,0
ART_00013-3,0.011771000535045479,0.012731656253708592,0.006081668114682884,0.2626728110599078,0.9926892638851186,0.17803219200611162,0.29100529100529104,0.0421052631578947,0
ART_00013-4,0.002179814913897311,0.004815523958323115,0.0008688097306689834,0.2569124423963134,0.9982447168402093,0.18526019690576662,0.6772486772486773,0.5157894736842106,0
ART_00014-0,0.0017735766799437211,0.001557833605521329,0.0017376194613379669,0.19930875576036866,0.9993759348083966,0.14963476259568714,0.042328042328042326,0.005263157894736803,2
ART_00015-0,0.04080217188831421,0.041887708601670265,0.021720243266724587,0.6889400921658986,0.9924005858982204,0.12605449181065434,0.6455026455026455,0.01578947368421052,0
ART_00015-1,0.02699007193389216,0.04006807163658323,0.013032145960034752,0.27534562211981567,0.9886640872801119,0.166222573804523,0.9999999999999999,0.08947368421052632,0
ART_00016-0,0.021213562412064284,0.02679471038400543,0.06429192006950478,0.3433179723502304,0.9757965844111384,0.18233081698817188,0.455026455026455,0.09999999999999998,3
ART_00016-1,0.01349503596694608,0.019388921946264136,0.0069504778453518675,0.2626728110599078,0.9935574548116753,0.23899276299894848,0.8624338624338624,0.0736842105263158,0
ART_00017-0,0.06547371341378833,0.07936689730690688,0.049522154648132054,0.7580645161290323,0.9829498877589747,0.22354388964652222,0.7566137566137566,0.04736842105263156,0
ART_00017-1,0.0359966708281315,0.06245647260106956,0.0156385751520417,0.34101382488479265,0.9874597277409428,0.28997394210579913,0.9999999999999999,0.19736842105263158,0
ART_00018-0,0.002972474882587242,0.003227019985612558,0.0026064291920069502,0.21889400921658986,0.9987564578755288,0.4377332151144147,0.28042328042328035,0.05263157894736842,3
ART_00018-1,0.00033688048669322073,0.00028542783158984266,0.0026064291920069502,0.03225806451612903,0.9984832354939115,0.07143489421970438,0.21164021164021163,0.0368421052631579,3
ART_00018-2,0.010710817826922696,0.013307761799560306,0.006081668114682884,0.26152073732718895,0.9930935949614311,0.20337510357791497,0.5978835978835978,0.0421052631578947,0
ART_00018-3,0.002031191169767949,0.005742266404743572,0,0.2557603686635945,0.9982601818900751,0.20962244506548294,0.888888888888889,0.7684210526315789,0
ART_00019-0,0.012167330519390444,0.012455208484584063,0.00781928757602085,0.3778801843317972,0.9955410987612632,0.38303668674175934,0.3756613756613757,0.01578947368421052,0
ART_00019-1,0.013693200959118561,0.015125188287732804,0.0069504778453518675,0.2695852534562212,0.9920146488191911,0.16483241143513297,0.3492063492063492,0.04736842105263156,0
ART_00019-2,0.0021599984146800626,0.005116839592736206,0.0008688097306689834,0.2557603686635945,0.9982523800151426,0.18732422711533794,0.7301587301587301,0.5736842105263158,0
ART_00020-0,0.008649901908328874,0.009723887947056866,0.00781928757602085,0.43548387096774194,0.9976538215920832,0.30710554115300226,0.5238095238095238,0.0368421052631579,3
ART_00020-1,0.015328062144541545,0.023336419251209235,0.0069504778453518675,0.2672811059907834,0.9929846767191303,0.1854365131149681,0.9682539682539683,0.0789473684210526,0
ART_00021-0,0.0001486237441293621,6.064996034266259e-05,0.0017376194613379669,0.008064516129032258,0.1003400553578489,0.8256616800920599,0.015873015873015872,0.010526315789473661,3
ART_00021-1,0.13420724094881398,0.1398459601531142,0.041702867072111204,0.7868663594470046,0.9771765395945774,0.14705455224862957,0.5925925925925926,0.0421052631578947,3
ART_00021-2,0.0002972474882587242,0.0002178701308892458,0.004344048653344917,0.008064516129032258,0.11666949104671528,0.7277659049810948,0.06349206349206349,0.02631578947368418,3
ART_00021-3,0.000921467213602045,0.0009994118749859255,0.0069504778453518675,0.01728110599078341,0.008161651374666115,0.6930790728259082,0.2751322751322751,0.08157894736842103,3
ART_00021-4,0.043308959039296116,0.0666188006311464,0.02258905299739357,0.423963133640553,0.98316797543378,0.19077487203976928,0.9999999999999999,0.09473684210526312,0
ART_00022-0,0.05156253096328003,0.05304357112492689,0.041702867072111204,0.7304147465437788,0.9883990972524438,0.13628907743767368,0.5767195767195766,0.02105263157894738,2
ART_00022-1,0.033281810435368486,0.04732423841817166,0.013032145960034752,0.31105990783410137,0.9867093205146109,0.1788701597774583,0.9999999999999999,0.09473684210526312,3
ART_00022-2,0.00039632998434496557,0.00041170132533288053,0.011294526498696784,0.021889400921658985,0.9359360309300996,0.7950134253931721,0.29100529100529104,0.11052631578947364,3
ART_00022-3,0.0027842181400233837,0.0047489333412726285,0.02780191138140747,0.03686635944700461,0.903896340907017,0.8441018130316174,0.582010582010582,0.3473684210526316,2
ART_00023-0,0.0009412837128192934,0.0008334879515883451,0.07993049522154648,0.006912442396313364,0.5665591142744167,0.9977445339470655,0.08465608465608465,0.01578947368421052,2
ART_00023-1,0.3368903949428294,0.39294584317743897,0.2667245873153779,0.988479262672811,0.9021067596123745,0.1599748829269755,0.8253968253968252,0.0789473684210526,3
ART_00023-2,0.024958880764124208,0.04395519529079998,0.010425716768027801,0.2764976958525346,0.9895879744253503,0.18096469519767874,0.9999999999999999,0.08947368421052632,0
ART_00023-3,0.0005548619780829518,0.00045867395976683333,0.009556907037358817,0.01152073732718894,0.35974693554764725,0.017940349751928868,0.05291005291005291,0.01578947368421052,3
ART_00023-4,0.00039632998434496557,0.00030145378922025005,0.021720243266724587,0.002304147465437788,0.6718316418435042,0.705357371180156,0.042328042328042326,0.01578947368421052,0
ART_00023-5,0.0009511919624279174,0.000850619147676022,0.08253692441355343,0.002304147465437788,0.6320715345555907,0.9960806207203,0.10582010582010581,0.02105263157894738,0
ART_00024-0,0.0001981649921724828,0.00014810195327411005,0.013032145960034752,0.004608294930875576,0.26725820482404106,0.9942922899884925,0.2063492063492064,0.05789473684210522,2
ART_00024-1,0.0003269722370845966,0.0005459877978911222,0.011294526498696784,0.003456221198156682,0.2668040207279765,0.9973351099267155,0.43386243386243384,0.33421052631578946,1
ART_00024-2,0.008540911162634009,0.0148252542013913,0.05473501303214596,0.02534562211981567,0.33256202674124347,0.980324465804734,0.5502645502645502,0.34210526315789475,3
ART_00024-3,0.001486237441293621,0.001479914294283831,0.11294526498696784,0.00576036866359447,0.6159940815571625,0.9984260737221129,0.21164021164021163,0.0368421052631579,0
ART_00024-4,0.08739076154806492,0.11048115589153575,0.06863596872284969,0.7914746543778802,0.9787578558970893,0.17642042398380473,0.9999999999999999,0.0368421052631579,3
ART_00024-5,0.03813685274359432,0.08268675732293009,0.0156385751520417,0.5967741935483871,0.9897308296926386,0.2161716220888673,0.9999999999999999,0.32631578947368417,0
ART_00024-6,0.001624952935814359,0.002435116630978977,0.029539530842745437,0.038018433179723504,0.8896296452277836,0.8639393712421952,0.4814814814814815,0.22105263157894733,2
ART_00024-7,0.03841428373263579,0.061141791456147516,0.19026933101650736,0.08640552995391705,0.7964264913403284,0.8889033152332118,0.7566137566137566,0.2631578947368421,0
ART_00025-0,0.024037413550522163,0.024362633158783942,0.020851433536055602,0.6094470046082949,0.9930171101198942,0.30529471881939224,0.31746031746031744,0.02105263157894738,0
ART_00025-1,0.012454669758040543,0.014488985400767061,0.00781928757602085,0.2672811059907834,0.9907728980905491,0.18456648168377598,0.5291005291005291,0.0368421052631579,0
ART_00025-2,0.00311119037710798,0.008673773257843704,0.0017376194613379669,0.25921658986175117,0.9970439454057076,0.14823004859114536,0.9999999999999999,0.7157894736842105,0
ART_00025-3,0.001208806452252145,0.004273404495032436,0,0.14746543778801843,0.9982601818900751,0.2922628054692243,0.9999999999999999,0.9947368421052631,0
ART_00026-0,0.03692804629134217,0.040955439962963455,0.03822762814943527,0.706221198156682,0.9890659984056329,0.17297912989638334,0.7248677248677248,0.02105263157894738,0
ART_00026-1,0.028654657868141014,0.0629829805711513,0.023457862728062554,0.2857142857142857,0.9870747789569202,0.20912669866410744,0.9999999999999999,0.5421052631578946,1
ART_00026-2,0.0013772466955987554,0.0023402042784609607,0.0156385751520417,0.03110599078341014,0.9518408681516626,0.7581830967906918,0.5502645502645502,0.3578947368421052,1
ART_00027-0,0.0003269722370845966,0.0002781056268104324,0.014769765421372719,0.003456221198156682,0.22912322324197204,0.9978802010780689,0.1957671957671957,0.04736842105263156,1
ART_00027-1,0.140796226938549,0.1745411913392962,0.08427454387489139,0.9274193548387096,0.9686622224058119,0.104322691916471,0.7301587301587301,0.06842105263157894,2
ART_00027-2,0.0008223847175158036,0.0007529436990148319,0.0069504778453518675,0.013824884792626727,0.858936338473705,0.7034470132859085,0.08994708994708994,0.03157894736842104,3
ART_00027-3,0.0019717416721162042,0.001831656433309842,0.006081668114682884,0.10599078341013825,0.9959148388497352,0.44644509127010995,0.07936507936507936,0.02105263157894738,1
ART_00027-4,0.0003467887363018449,0.0003915307234877125,0.006081668114682884,0.006912442396313364,0.7992249901146695,0.507422324510932,0.25396825396825395,0.17631578947368415,3
ART_00027-5,0.00015853199373798622,6.741954589343813e-05,0.006081668114682884,0.013824884792626727,0.9160744883164813,0.22406707216833796,0.005291005291005291,0.005263157894736803,3
ART_00027-6,0.031072270772645304,0.04813023356313543,0.013032145960034752,0.2995391705069124,0.9876523319622906,0.17908327773766103,0.9999999999999999,0.12105263157894736,3
ART_00027-7,0.008431920416939144,0.008204185068311333,0.059079061685490875,0.19815668202764977,0.5558382575211657,0.11183764774206034,0.1111111111111111,0.02105263157894738,0
ART_00027-8,0.00023779799060697935,0.00021856090492503925,0.016507384882710686,0.016129032258064516,0.8620744194925075,0.9007182254672433,0.22751322751322756,0.0736842105263158,0
ART_00027-9,9.908249608624139e-05,0.00014727302443115793,0.012163336229365768,0.012672811059907835,0.8668459206537499,0.898120444955888,0.39682539682539686,0.3578947368421052,0
ART_00028-0,0.0008719259655589243,0.0007262798212332057,0.010425716768027801,0.044930875576036866,0.9826766497871996,0.6659861167823602,0.021164021164021163,0.005263157894736803,0
ART_00028-1,0.041366942116005785,0.04238769084877754,0.03040834057341442,0.6486175115207373,0.9882845310191256,0.22453901255912032,0.13227513227513227,0.0421052631578947,0
ART_00028-2,0.01651705209757644,0.018150502254893685,0.0069504778453518675,0.2684331797235023,0.994359118436661,0.19389277671634894,0.31746031746031744,0.06842105263157894,3
ART_00029-0,0.0645621544497949,0.06742134190593121,0.7367506516072979,0.04608294930875576,0.06152007363259692,0.9874732408299716,0.18518518518518523,0.04736842105263156,2
ART_00029-1,0.0002477062402156035,0.00015749648016090057,0.02519548218940052,0.010368663594470046,0.7576433372874654,0.9779056386651322,0.042328042328042326,0.01315789473684209,0
ART_00029-2,0.10215405346491489,0.12353512731034555,0.08688097306689835,0.8859447004608295,0.9709417485237171,0.23070215708072594,0.9947089947089945,0.09473684210526312,0
ART_00029-3,0.0012286229514693935,0.0010528777853563364,0.043440486533449174,0.05529953917050691,0.8973372445523401,0.8601082951980803,0.021164021164021163,0.005263157894736803,2
ART_00029-4,0.002120365416245566,0.001865918825485196,0.0312771503040834,0.013824884792626727,0.13961625058002963,0.8611220581048914,0.026455026455026454,0,0
ART_00029-5,0.007738342944335453,0.007005277651788268,0.14422241529105126,0.14285714285714285,0.026514216261845924,0.6062333646641309,0.010582010582010581,0,3
ART_00029-6,0.0701404989794503,0.09024948962160365,0.05386620330147698,0.7304147465437788,0.9822523325695227,0.09451143243108025,0.9999999999999999,0.05263157894736842,2
ART_00029-7,0.0012385312010780175,0.0010532922497778125,0.08861859252823631,0.010368663594470046,0.34715332907503726,0.5073913428343807,0.010582010582010581,0,0
ART_00029-8,0.00028733923865010007,0.00018360773871389202,0.03735881841876629,0.006912442396313364,0.11187402600423316,0.5132336018411968,0.005291005291005291,0,0
ART_00029-9,0.00043596298277946217,0.00031927575934372044,0.03040834057341442,0.01152073732718894,0.24715584929108064,0.5104389281604471,0.005291005291005291,0,0
ART_00029-10,0.0003071557378673483,0.00032977552468778045,0.0052128583840139004,0.006912442396313364,0.9011686657001007,0.46004347270170054,0.2222222222222222,0.15526315789473683,3
ART_00029-11,0.014911915660979332,0.013709239669163445,0.17202432667245873,0.06797235023041474,0.14920244370599064,0.25848848108886674,0.031746031746031744,0.005263157894736803,3
ART_00029-12,0.0006143114757346967,0.0004956994480853609,0.009556907037358817,0.010368663594470046,0.89722089434205,0.29392164608488053,0.021164021164021163,0.010526315789473661,3
ART_00029-13,0.0001486237441293621,6.562353340037525e-05,0.004344048653344917,0.004608294930875576,0.7055357848952155,0.10540851553509784,0.037037037037037035,0.01842105263157895,3
ART_00029-14,0.00025761448982422765,0.00015777278977521794,0.029539530842745437,0.020737327188940093,0.809574101710481,0.9463974163851666,0.015873015873015872,0,0
ART_00029-15,0.009769534114103402,0.009799873090994143,0.4778453518679409,0.004608294930875576,0.0633370560429393,0.995798782831444,0.13756613756613756,0.03157894736842104,0
ART_00029-16,0.00040623823395358975,0.0003165126632005467,0.03040834057341442,0.001152073732718894,0.5364141179706707,0.9971981788162303,0.05291005291005291,0.01578947368421052,0
ART_00030-0,0.0006539444741691932,0.0005473693459627089,0.08166811468288444,0,0.5758764528650752,1,0.031746031746031744,0.02105263157894738,0
ART_00030-1,0.045696847194974535,0.04604962216732564,0.029539530842745437,0.7188940092165899,0.9898120592549428,0.12734121883577806,0.13227513227513227,0.0368421052631579,0
ART_00030-2,0.0224520936131423,0.02782727941270944,0.010425716768027801,0.2707373271889401,0.9921643066365866,0.19385517803657362,0.7195767195767196,0.0789473684210526,0
ART_00031-0,0.05466381309077938,0.061043148923836214,0.023457862728062554,0.6797235023041475,0.9895050088298447,0.20019430594391968,0.9523809523809522,0.04736842105263156,0
ART_00031-1,0.002179814913897311,0.0019707783241186376,0.0034752389226759338,0.13248847926267282,0.9968992575018674,0.44469505178365937,0.026455026455026454,0.010526315789473661,0
ART_00031-2,0.0003071557378673483,0.00031747974685065756,0.006081668114682884,0.006912442396313364,0.5631123412855323,0.46931338703490594,0.2063492063492064,0.13684210526315788,3
ART_00031-3,0.023076313338485623,0.02778735267344058,0.010425716768027801,0.28225806451612906,0.9888186496791457,0.18033512700135984,0.6402116402116401,0.09473684210526312,3
ART_00031-4,0.0003765134851277173,0.0008930326734737381,0,0.04838709677419355,0.9982601818900751,0.019562715765247412,0.6931216931216931,0.5684210526315789,0
ART_00031-5,0.0016744941838574797,0.004830582832303411,0.0008688097306689834,0.20622119815668202,0.9982501829354204,0.2448183273150536,0.888888888888889,0.7526315789473685,0
ART_00032-0,0.028079979390840813,0.02718444509500008,0.014769765421372719,0.6912442396313364,0.9935150562736085,0.04844774675923988,0.06878306878306878,0.02105263157894738,3
ART_00032-1,0.013693200959118561,0.014292114800565936,0.006081668114682884,0.26152073732718895,0.9952973481657472,0.19276231785700354,0.18518518518518523,0.05263157894736842,2
ART_00033-0,0.04214969383508709,0.04460576627771023,0.02780191138140747,0.6105990783410138,0.989816814781825,0.2622076150389982,0.6984126984126983,0.03157894736842104,0
ART_00033-1,0.0002972474882587242,0.00030255902767751955,0.006081668114682884,0.00576036866359447,0.8580308422301307,0.47394377774124613,0.2222222222222222,0.13157894736842102,3
ART_00033-2,0.0003170639874759725,0.0002453629375138241,0.006081668114682884,0.010368663594470046,0.8073974330202088,0.13059434578421916,0.09523809523809523,0.03157894736842104,3
ART_00033-3,0.018825674256385868,0.02260668555979706,0.009556907037358817,0.2730414746543779,0.9901145452903797,0.17961031625937435,0.6402116402116401,0.06315789473684208,0
ART_00033-4,0.002041099419376573,0.005922696582892815,0,0.2557603686635945,0.9982601818900751,0.19757415779972623,0.9100529100529099,0.7473684210526317,0
ART_00034-0,0.03440144264114302,0.03412921094125285,0.02258905299739357,0.7592165898617511,0.9904717812915762,0.1693863306231017,0.14285714285714285,0.03157894736842104,3
ART_00034-1,0.026237044963636724,0.028986812709192282,0.013032145960034752,0.29723502304147464,0.9908857926529454,0.18026144057338744,0.25396825396825395,0.0736842105263158,0
ART_00034-2,0.0001981649921724828,0.00010900414284820224,0.0052128583840139004,0.006912442396313364,0.8706271253459865,0.8893440736478712,0.026455026455026454,0.010526315789473661,1
ART_00034-3,0.0010007332104710381,0.0008906840417520405,0.11642050390964379,0.002304147465437788,0.5820825592933294,0.9972425472783726,0.08465608465608465,0.02105263157894738,0
ART_00035-0,0.002051007668985197,0.001900043062853391,0.20851433536055602,0.002304147465437788,0.5045785865096951,0.9995983238161408,0.06878306878306878,0.02105263157894738,0
ART_00035-1,0.008055406931811426,0.015902999852036203,0.06602953953084274,0.01728110599078341,0.17171471082146367,0.9871307547950178,0.6878306878306878,0.45,2
ART_00035-2,0.007787884192378573,0.02774093265823526,0.1520417028670721,0.012672811059907835,0.6354696144196349,0.9917803715272069,0.9999999999999999,1,0
ART_00035-3,0.0651764659255296,0.13903057048126366,0.07124239791485665,0.6105990783410138,0.9740235086756349,0.4310315984593997,0.9999999999999999,0.2842105263157894,1
ART_00035-4,0.0013574301963815072,0.0012031902155449853,0.0017376194613379669,0.18202764976958524,0.9977945967620672,0.4352906854243991,0.05291005291005291,0.010526315789473661,0
ART_00035-5,0.019677783722727542,0.02576725308316629,0.009556907037358817,0.29838709677419356,0.9911313842302218,0.361017559454831,0.9999999999999999,0.08421052631578946,0
ART_00035-6,0.007758159443552701,0.0083547738081143,0.3457862728062554,0.01728110599078341,0.4698345888204443,0.9947310929769325,0.1957671957671957,0.05789473684210522,0
ART_00036-0,0.014030081445811783,0.014426401273124178,0.0069504778453518675,0.25921658986175117,0.9950511296268006,0.1927563613040946,0.2222222222222222,0.0368421052631579,2
ART_00036-1,0.012107881021738699,0.011320819363004104,0.0052128583840139004,0.45622119815668205,0.9955122051198761,0.25671058641254546,0.10582010582010581,0.005263157894736803,0
ART_00037-0,0.014079622693854902,0.016308207901432625,0.0156385751520417,0.4539170506912442,0.9955333281203118,0.32513553164395564,0.619047619047619,0.04736842105263156,0
ART_00037-1,0.01768622555139409,0.03191072104789869,0.008688097306689834,0.2661290322580645,0.9921756783324606,0.18759892253987429,0.9999999999999999,0.14736842105263154,0
ART_00037-2,0.00017834849295523451,0.00010002408038288775,0.0017376194613379669,0.03110599078341014,0.9993948458748088,0.5059788862760793,0.07407407407407407,0.03157894736842104,3
ART_00037-3,0.0002774309890414759,0.00020750852035234448,0.018245004344048653,0.044930875576036866,0.9817055489653355,0.6706768490427868,0.14814814814814814,0.02631578947368418,3
ART_00038-0,0.027703465905713095,0.04577759535203019,0.05039096437880104,0.532258064516129,0.9733325202022832,0.47980521505347623,0.8783068783068783,0.17368421052631572,0
ART_00038-1,0.0001486237441293621,0.00028915801138312716,0.0017376194613379669,0.008064516129032258,0.9966943455911423,0.2507479861910242,0.5502645502645502,0.4473684210526316,3
ART_00038-2,0.011879991280740344,0.012972598237393338,0.008688097306689834,0.2672811059907834,0.9891926082689967,0.19478225630713109,0.3386243386243386,0.0421052631578947,0
ART_00038-3,0.006202564254998711,0.01865614884909447,0.0026064291920069502,0.25921658986175117,0.9966223816407958,0.21242516034788697,0.9999999999999999,0.831578947368421,0
ART_00038-4,0.00036660523551909315,0.000670465279141097,0.0017376194613379669,0.04838709677419355,0.9949462426330753,0.013973368403748113,0.4656084656084656,0.3868421052631578,2
ART_00038-5,0.0008620177159503002,0.000723102260668556,0.0026064291920069502,0.12096774193548387,0.9992813794763353,0.4035623155050782,0.042328042328042326,0.005263157894736803,2
ART_00038-6,0.001694310683074728,0.002913408573362344,0.018245004344048653,0.04608294930875576,0.9633847370502175,0.7316272622659274,0.6613756613756613,0.32631578947368417,3
ART_00039-0,0.002903117135326873,0.003259071900873373,0.0026064291920069502,0.20506912442396313,0.9986338341016026,0.45071477668538235,0.328042328042328,0.06578947368421051,3
ART_00039-1,0.012841091492776886,0.025906374973975087,0.00781928757602085,0.2638248847926267,0.9939260154840287,0.18491131456815124,0.9999999999999999,0.3473684210526316,3
ART_00040-0,0.03329171868497711,0.03461468693360846,0.03822762814943527,0.5506912442396313,0.9903221648197403,0.2975020390296783,0.6084656084656085,0.02105263157894738,3
ART_00040-1,0.01677466658740067,0.018114720159839587,0.009556907037358817,0.271889400921659,0.9874728997573962,0.17435119635772675,0.3386243386243386,0.05263157894736842,0
ART_00040-2,0.00622238075421596,0.018329827194585657,0.0026064291920069502,0.26036866359447003,0.996627556365122,0.2032715419841222,0.9999999999999999,0.8052631578947369,0
ART_00040-3,0.00036660523551909315,0.0006649390868547497,0.0017376194613379669,0.052995391705069124,0.9949462426330753,0.020220286043070836,0.4444444444444444,0.3842105263157895,0
ART_00041-0,0.01981649921724828,0.021982502141054124,0.008688097306689834,0.2661290322580645,0.9930563468750032,0.18783249012107242,0.37037037037037035,0.06315789473684208,0
ART_00041-1,0.00023779799060697935,0.00013912189080879554,0.0026064291920069502,0.04032258064516129,0.9971802947873633,0.16043014166104516,0.010582010582010581,0,3
ART_00041-2,0.006499811743257436,0.006468684380783936,0.006081668114682884,0.3617511520737327,0.9963308525790688,0.2853141228636738,0.2698412698412699,0.01578947368421052,3
ART_00042-0,0.036006579077740124,0.06507533512556958,0.06429192006950478,0.4873271889400922,0.9785919660598773,0.46051454467662845,0.7777777777777778,0.4105263157894737,3
ART_00042-1,0.032726948457285535,0.06551107538734807,0.0156385751520417,0.2960829493087558,0.9868319752061095,0.22117946798429852,0.9999999999999999,0.4052631578947368,0
ART_00042-2,0.014763291916849969,0.032706769046747027,0.016507384882710686,0.16013824884792627,0.9896320805743674,0.44197112738664757,0.9894179894179894,0.5578947368421052,1
ART_00043-0,0.0043100885797515,0.005510857102752775,0.004344048653344917,0.2488479262672811,0.9981296955318306,0.43402029500993833,0.582010582010582,0.09999999999999998,0
ART_00043-1,0.009828983611755148,0.011011628904582967,0.011294526498696784,0.26152073732718895,0.9933164459769184,0.19824375312358253,0.37037037037037035,0.02631578947368418,0
ART_00043-2,0.0021599984146800626,0.005276822859425963,0.0008688097306689834,0.2569124423963134,0.9982523800151426,0.20527176745602124,0.7460317460317459,0.5999999999999999,0
ART_00044-0,0.005736876523393377,0.006827748724589358,0.004344048653344917,0.3283410138248848,0.9981678285315005,0.3808818197581853,0.4973544973544973,0.06842105263157894,0
ART_00044-1,0.0071834809662525015,0.00886111117635088,0.004344048653344917,0.26152073732718895,0.9944087489234468,0.17908791399341076,0.5714285714285714,0.0789473684210526,0
ART_00044-2,0.00038642173473634145,0.0008743817745073157,0,0.04953917050691244,0.9982601818900751,0.023014959723820484,0.6666666666666666,0.5184210526315789,0
ART_00044-3,0.001624952935814359,0.004467650153897547,0.0008688097306689834,0.20622119815668202,0.9982498871083594,0.24690693921463144,0.8148148148148148,0.7,0
ART_00045-0,0.0014466044428591244,0.002435254785786136,0.019113814074717635,0.024193548387096774,0.8899421020794545,0.8686165875368659,0.761904761904762,0.21578947368421048,1
ART_00045-1,0.017329528565483622,0.018178823990361213,0.008688097306689834,0.2626728110599078,0.9939146042734384,0.19887339541511567,0.2063492063492064,0.05263157894736842,2
ART_00045-2,0.012692467748647523,0.011873576746446,0.006081668114682884,0.45852534562211983,0.9951458262998365,0.23133076935466845,0.13227513227513227,0.005263157894736803,3
ART_00045-3,0.0006935774726036898,0.0007627526903230985,0.013032145960034752,0.009216589861751152,0.2170586529590088,0.9897506712696585,0.33333333333333337,0.09473684210526312,3
ART_00046-0,0.014010264946594533,0.014791129964023104,0.00781928757602085,0.26036866359447003,0.9951606327837396,0.1822601533844075,0.28042328042328035,0.04736842105263156,0
ART_00046-1,0.004419079325446366,0.005243251241286402,0.0017376194613379669,0.33410138248847926,0.9972726132955279,0.3392818414009016,0.417989417989418,0.06842105263157894,0
